TylersM	29154	1995
BrandonsM	26904	1995
DanielsM	26722	1995
AustinsM	25905	1995
EmilysF	25151	1996
JessicasF	24198	1996
AshleysF	23677	1996
SarahsF	21040	1996
SamanthasF	20548	1996
TaylorsF	19152	1996
HannahsF	18596	1996
AlexissF	16589	1996
RachelsF	16117	1996
ElizabethsF	15998	1996
MichaelsM	38364	1996
MatthewsM	32073	1996
JacobsM	31925	1996
ChristophersM	30901	1996
JoshuasM	29170	1996
NicholassM	27720	1996
TylersM	26953	1996
BrandonsM	25846	1996
AustinsM	25660	1996
AndrewsM	25235	1996
EmilysF	25732	1997
JessicasF	21042	1997
AshleysF	20896	1997
SarahsF	20707	1997
HannahsF	20593	1997
SamanthasF	20169	1997
TaylorsF	19502	1997
AlexissF	17170	1997
ElizabethsF	15423	1997
MadisonsF	15188	1997
MichaelsM	37549	1997
JacobsM	34153	1997
MatthewsM	31514	1997
ChristophersM	29105	1997
JoshuasM	28284	1997
NicholassM	27257	1997
AndrewsM	25199	1997
BrandonsM	25193	1997
AustinsM	25117	1997
TylersM	24876	1997
EmilysF	26182	1998
HannahsF	21373	1998
SamanthasF	20192	1998
SarahsF	19884	1998
AshleysF	19873	1998
AlexissF	19778	1998
TaylorsF	18572	1998
JessicasF	18235	1998
MadisonsF	17787	1998
ElizabethsF	15187	1998
MichaelsM	36615	1998
JacobsM	36016	1998
MatthewsM	31142	1998
JoshuasM	28089	1998
ChristophersM	27002	1998
NicholassM	26634	1998
BrandonsM	23829	1998
TylersM	23711	1998
AndrewsM	23658	1998
AustinsM	23477	1998
EmilysF	26539	1999
HannahsF	21676	1999
AlexissF	19234	1999
SarahsF	19104	1999
SamanthasF	19038	1999
AshleysF	18136	1999
MadisonsF	18053	1999
TaylorsF	16905	1999
JessicasF	16348	1999
ElizabethsF	15345	1999
JacobsM	35363	1999
MichaelsM	33912	1999
MatthewsM	30415	1999
JoshuasM	27258	1999
NicholassM	25638	1999
ChristophersM	25603	1999
AndrewsM	23855	1999
JosephsM	23213	1999
DanielsM	22694	1999
TylersM	22665	1999
EmilysF	25956	2000
HannahsF	23082	2000
MadisonsF	19968	2000
AshleysF	17997	2000
SarahsF	17702	2000
AlexissF	17629	2000
SamanthasF	17265	2000
JessicasF	15709	2000
ElizabethsF	15099	2000
TaylorsF	15078	2000
JacobsM	34477	2000
MichaelsM	32037	2000
MatthewsM	28573	2000
JoshuasM	27537	2000
ChristophersM	24932	2000
NicholassM	24652	2000
AndrewsM	23641	2000
JosephsM	22831	2000
DanielsM	22319	2000
TylersM	21504	2000
EmilysF	25057	2001
MadisonsF	22164	2001
HannahsF	20716	2001
AshleysF	16527	2001
AlexissF	16402	2001
SarahsF	15899	2001
SamanthasF	15864	2001
AbigailsF	14807	2001
ElizabethsF	14786	2001
OliviasF	13977	2001
JacobsM	32545	2001
MichaelsM	29683	2001
MatthewsM	26808	2001
JoshuasM	26015	2001
ChristophersM	23126	2001
NicholassM	22845	2001
AndrewsM	22411	2001
JosephsM	22011	2001
DanielsM	20989	2001
WilliamsM	20101	2001
EmilysF	24464	2002
MadisonsF	21773	2002
HannahsF	18822	2002
EmmasF	16540	2002
AlexissF	15636	2002
AshleysF	15344	2002
AbigailsF	15298	2002
SarahsF	14760	2002
SamanthasF	14666	2002
OliviasF	14629	2002
JacobsM	30574	2002
MichaelsM	28245	2002
JoshuasM	25993	2002
MatthewsM	25153	2002
EthansM	22109	2002
AndrewsM	22019	2002
JosephsM	21895	2002
ChristophersM	21684	2002
NicholassM	21390	2002
DanielsM	21316	2002
EmilysF	25691	2003
EmmasF	22706	2003
MadisonsF	20199	2003
HannahsF	17637	2003
OliviasF	16148	2003
AbigailsF	15928	2003
AlexissF	14867	2003
AshleysF	14514	2003
ElizabethsF	14103	2003
SamanthasF	13867	2003
JacobsM	29638	2003
MichaelsM	27121	2003
JoshuasM	25095	2003
MatthewsM	24001	2003
AndrewsM	22153	2003
JosephsM	21367	2003
EthansM	21357	2003
DanielsM	21039	2003
ChristophersM	20749	2003
AnthonysM	20145	2003
EmilysF	25037	2004
EmmasF	21607	2004
MadisonsF	20622	2004
OliviasF	16105	2004
HannahsF	15605	2004
AbigailsF	15426	2004
IsabellasF	15017	2004
AshleysF	14373	2004
SamanthasF	13783	2004
ElizabethsF	13561	2004
JacobsM	27881	2004
MichaelsM	25458	2004
JoshuasM	24204	2004
MatthewsM	22874	2004
EthansM	22206	2004
AndrewsM	21703	2004
DanielsM	20983	2004
WilliamsM	20225	2004
JosephsM	20125	2004
ChristophersM	19630	2004
EmilysF	23940	2005
EmmasF	20344	2005
MadisonsF	19568	2005
AbigailsF	15749	2005
OliviasF	15693	2005
IsabellasF	15186	2005
HannahsF	14845	2005
SamanthasF	13638	2005
AvasF	13605	2005
AshleysF	13274	2005
JacobsM	25833	2005
MichaelsM	23815	2005
JoshuasM	23250	2005
MatthewsM	21468	2005
EthansM	21312	2005
AndrewsM	20730	2005
DanielsM	20211	2005
AnthonysM	19379	2005
JosephsM	19217	2005
ChristophersM	19168	2005
EmilysF	21404	2006
EmmasF	19119	2006
MadisonsF	18626	2006
IsabellasF	18225	2006
AvasF	16939	2006
AbigailsF	15628	2006
OliviasF	15498	2006
HannahsF	14544	2006
SophiasF	13501	2006
SamanthasF	12462	2006
JacobsM	24845	2006
MichaelsM	22637	2006
JoshuasM	22322	2006
EthansM	20514	2006
MatthewsM	20331	2006
DanielsM	20065	2006
AndrewsM	19721	2006
ChristophersM	19680	2006
AnthonysM	19404	2006
WilliamsM	18957	2006
EmilysF	19355	2007
IsabellasF	19139	2007
EmmasF	18373	2007
AvasF	18051	2007
MadisonsF	17961	2007
SophiasF	17024	2007
OliviasF	16582	2007
AbigailsF	15470	2007
HannahsF	13312	2007
ElizabethsF	13056	2007
JacobsM	24282	2007
MichaelsM	21992	2007
EthansM	21029	2007
JoshuasM	20655	2007
DanielsM	20251	2007
ChristophersM	20018	2007
AnthonysM	19627	2007
WilliamsM	18882	2007
MatthewsM	18739	2007
AndrewsM	18449	2007
EmmasF	18813	2008
IsabellasF	18616	2008
EmilysF	17434	2008
OliviasF	17081	2008
AvasF	17039	2008
MadisonsF	17032	2008
SophiasF	16084	2008
AbigailsF	15082	2008
ElizabethsF	12008	2008
ChloesF	11824	2008
JacobsM	22594	2008
MichaelsM	20626	2008
EthansM	20216	2008
JoshuasM	19205	2008
DanielsM	19005	2008
AlexandersM	18697	2008
AnthonysM	18397	2008
WilliamsM	18391	2008
ChristophersM	17947	2008
MatthewsM	17580	2008
IsabellasF	22306	2009
EmmasF	17895	2009
OliviasF	17435	2009
SophiasF	16944	2009
AvasF	15873	2009
EmilysF	15352	2009
MadisonsF	15239	2009
AbigailsF	14390	2009
ChloesF	11909	2009
MiasF	11426	2009
JacobsM	21175	2009
EthansM	19847	2009
MichaelsM	18940	2009
AlexandersM	18234	2009
WilliamsM	17918	2009
JoshuasM	17650	2009
DanielsM	17542	2009
JaydensM	17288	2009
NoahsM	17247	2009
ChristophersM	16355	2009
IsabellasF	22913	2010
SophiasF	20643	2010
EmmasF	17345	2010
OliviasF	17028	2010
AvasF	15433	2010
EmilysF	14274	2010
AbigailsF	14247	2010
MadisonsF	13183	2010
ChloesF	11754	2010
MiasF	10639	2010
JacobsM	22127	2010
EthansM	18002	2010
MichaelsM	17350	2010
JaydensM	17179	2010
WilliamsM	17051	2010
AlexandersM	16756	2010
NoahsM	16451	2010
DanielsM	15843	2010
AidensM	15538	2010
AnthonysM	15493	2010
SophiasF	21842	2011
IsabellasF	19910	2011
EmmasF	18803	2011
OliviasF	17322	2011
AvasF	15503	2011
EmilysF	14258	2011
AbigailsF	13248	2011
MadisonsF	12389	2011
MiasF	11530	2011
ChloesF	10991	2011
JacobsM	20371	2011
MasonsM	19510	2011
WilliamsM	17343	2011
JaydensM	16992	2011
NoahsM	16862	2011
MichaelsM	16795	2011
EthansM	16684	2011
AlexandersM	15702	2011
AidensM	15496	2011
DanielsM	15291	2011
SophiasF	22313	2012
EmmasF	20945	2012
IsabellasF	19099	2012
OliviasF	17316	2012
AvasF	15533	2012
EmilysF	13649	2012
AbigailsF	12700	2012
MiasF	12023	2012
MadisonsF	11397	2012
ElizabethsF	9708	2012
JacobsM	19074	2012
MasonsM	18969	2012
EthansM	17672	2012
NoahsM	17353	2012
WilliamsM	16885	2012
LiamsM	16804	2012
MichaelsM	16169	2012
JaydensM	16127	2012
AlexandersM	15237	2012
AidensM	14903	2012
SophiasF	21223	2013
EmmasF	20942	2013
OliviasF	18428	2013
IsabellasF	17642	2013
AvasF	15252	2013
MiasF	13152	2013
EmilysF	13126	2013
AbigailsF	12409	2013
MadisonsF	10596	2013
ElizabethsF	9454	2013
NoahsM	18257	2013
JacobsM	18158	2013
LiamsM	18137	2013
MasonsM	17699	2013
WilliamsM	16641	2013
EthansM	16241	2013
MichaelsM	15497	2013
AlexandersM	14905	2013
JaydensM	14766	2013
DanielsM	14298	2013
EmmasF	20936	2014
OliviasF	19807	2014
SophiasF	18609	2014
IsabellasF	17089	2014
AvasF	15696	2014
MiasF	13512	2014
EmilysF	12647	2014
AbigailsF	12085	2014
MadisonsF	10320	2014
CharlottesF	10115	2014
NoahsM	19305	2014
LiamsM	18462	2014
MasonsM	17201	2014
JacobsM	16883	2014
WilliamsM	16820	2014
EthansM	15724	2014
MichaelsM	15454	2014
AlexandersM	15414	2014
JamessM	14431	2014
DanielsM	13937	2014
EmmasF	20455	2015
OliviasF	19691	2015
SophiasF	17417	2015
AvasF	16378	2015
IsabellasF	15617	2015
MiasF	14905	2015
AbigailsF	12401	2015
EmilysF	11786	2015
CharlottesF	11398	2015
HarpersF	10295	2015
NoahsM	19635	2015
LiamsM	18374	2015
MasonsM	16627	2015
JacobsM	15949	2015
WilliamsM	15909	2015
EthansM	15077	2015
JamessM	14824	2015
AlexandersM	14547	2015
MichaelsM	14431	2015
BenjaminsM	13700	2015
EmmasF	19496	2016
OliviasF	19365	2016
AvasF	16302	2016
SophiasF	16128	2016
IsabellasF	14795	2016
MiasF	14428	2016
CharlottesF	13090	2016
AbigailsF	11760	2016
EmilysF	10972	2016
HarpersF	10787	2016
NoahsM	19117	2016
LiamsM	18218	2016
WilliamsM	15761	2016
MasonsM	15244	2016
JamessM	14862	2016
BenjaminsM	14641	2016
JacobsM	14510	2016
MichaelsM	14088	2016
ElijahsM	13902	2016
EthansM	13819	2016
EmmasF	19800	2017
OliviasF	18703	2017
AvasF	15958	2017
IsabellasF	15180	2017
SophiasF	14883	2017
MiasF	13470	2017
CharlottesF	12937	2017
AmeliasF	11833	2017
EvelynsF	10712	2017
AbigailsF	10607	2017
LiamsM	18798	2017
NoahsM	18410	2017
WilliamsM	14967	2017
JamessM	14291	2017
LogansM	14014	2017
BenjaminsM	13797	2017
MasonsM	13549	2017
ElijahsM	13344	2017
OliversM	13193	2017
JacobsM	13178	2017
EmmasF	18688	2018
OliviasF	17921	2018
AvasF	14924	2018
IsabellasF	14464	2018
SophiasF	13928	2018
CharlottesF	12940	2018
MiasF	12642	2018
AmeliasF	12301	2018
HarpersF	10582	2018
EvelynsF	10376	2018
LiamsM	19837	2018
NoahsM	18267	2018
WilliamsM	14516	2018
JamessM	13525	2018
OliversM	13389	2018
BenjaminsM	13381	2018
ElijahsM	12886	2018
LucassM	12585	2018
MasonsM	12435	2018
LogansM	12352	2018
